feature_vectors,id
"[2.5356977, 5.3938336, 3.177499, 33.64409, 28.930569, 0.0, 5.3220577, 0.0, 1.8565828, 0.0, 0.04500208, 0.0, 129.17, 0.0, 0.0, 0.0, 22.572382, 1.3634586, 0.0, 0.062038615, 0.0, 0.08324405, 29.992128, 83.15302, 0.0, 0.0, 18.421144, 0.0, 0.0, 0.02565288, 0.098875366, 0.0, 0.0, 0.0, 0.7800176, 0.0, 8.709904, 0.0, 0.0, 1.468232, 20.672758, 0.2091397, 0.0, 0.0, 0.095402755, 0.0, 0.0, 3.871631, 0.114800364, 0.0, 0.0, 0.24384217, 2.9215443, 0.0, 0.0, 0.0, 2.4212492, 1.645729, 0.0, 1.6189737, 0.0, 1.0455679, 0.0, 14.2397585, 0.15409407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7429729, 0.0, 0.080273405, 0.0, 5.915688, 1.0839823, 116.87734, 0.0, 0.22919464, 0.0, 2.3904562, 0.0, 0.0, 0.0, 0.21448061, 0.0, 0.0, 0.17744273, 0.0, 22.347532, 0.07351528, 92.38353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7608786, 71.41187, 25.868156, 0.0, 1.6625217, 7.040369, 0.0, 0.0, 0.06203111, 39.362717, 0.0, 0.0, 11.8734255, 0.018407429, 0.0, 7.986123, 0.0, 0.027009806, 3.7947, 0.015620316, 0.0, 0.0, 0.0, 0.0, 10.908405, 0.0, 0.0, 0.0, 69.129845, 0.0, 0.0, 0.0, 4.8389816, 0.651382, 0.0, 2.210554, 46.478733, 0.0, 71.81389, 0.0, 2.7721336, 0.0, 143.01419, 0.0, 31.932302, 63.22222, 0.0, 0.0, 1.7431496, 0.20190679, 0.5654347, 0.04258779, 0.0, 0.0, 0.0, 0.0, 1.0345623, 3.7832854, 0.0, 1.2248182, 0.0, 0.0, 0.0, 32.248646, 0.0, 0.5709107, 2.681056, 0.0, 2.7415082, 14.453663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7813718, 0.0, 80.31008, 0.0, 0.0, 0.6629967, 0.0, 0.0, 5.965737, 0.0, 0.0, 2.9961925, 0.00035670993, 0.0, 0.0, 32.209145, 0.38607422, 0.037343267, 0.8640032, 0.94621295, 2.9856336, 9.112539, 0.0, 0.68825626, 0.0, 62.83151, 0.0, 0.0, 0.012467854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65658206, 0.0, 0.0, 0.0, 3.6588326, 0.10444278, 0.0, 0.34695715, 0.0, 0.0, 2.4539497, 0.0, 0.0, 0.016529964, 0.020130828, 0.0, 0.0, 0.48481244, 0.0, 0.13990329, 0.0, 0.0103048645, 0.7649814, 0.0, 0.0, 0.0, 12.201907, 0.0, 0.6809249, 0.0, 0.0, 0.0, 2.5948007, 85.026886, 4.0562963, 0.0, 0.620046, 0.0, 11.417174, 5.483754, 0.0, 0.0, 44.24699, 0.0, 0.0, 0.0, 0.0, 0.060627125, 112.85147, 65.94319, 0.14492378, 0.0, 0.0, 0.0, 4.0229387, 0.0, 2.5503511, 0.0, 1.8240621, 0.33074936, 0.0, 2.153411, 0.0, 0.0, 0.0, 1.6422639, 0.0, 2.204862, 0.5688813, 0.0, 10.548748, 3.8283548, 0.009167317, 0.0, 0.15607324, 0.13852398, 1.2079588, 0.0, 0.0, 0.0, 0.0, 50.960373, 0.0, 0.9093687, 3.2888, 1.4633554, 0.0, 1.0739791, 1.786528, 0.0, 0.0, 0.05860168, 0.0, 4.4973445, 5.259128, 0.0, 0.5412049, 21.226503, 0.0041317926, 22.689291, 0.0, 0.0, 0.0, 0.0, 12.066447, 0.0, 0.0, 0.0, 0.0, 23.750072, 1.0409911, 0.64676327, 3.774155, 0.0, 0.0, 0.0, 0.21765518, 0.0, 0.0, 11.534272, 68.11435, 1.3204235, 0.0, 0.0, 26.336594, 73.455605, 1.090432, 0.0, 0.0, 0.0, 0.0, 42.872, 6.7587705, 0.0, 0.0, 22.685781, 0.5771834, 0.05672425, 12.479689, 0.0, 43.018116, 0.0, 21.83166, 87.73658, 3.1277096, 0.0, 0.0, 13.23807, 0.0, 6.259067, 0.0, 4.1282353, 11.450716, 0.0, 0.0, 0.0, 2.2632883, 5.288293, 0.0, 0.103108175, 0.0, 0.0, 0.0, 96.93634, 4.8078613, 0.0, 34.11926, 17.560818, 0.06981633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.42532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.189411, 0.0, 0.010769626, 61.48827, 0.94018245, 0.5831149, 28.831528, 0.0, 0.0, 0.0, 30.408747, 18.47171, 0.0, 47.833073, 0.0, 0.0, 0.0, 0.0, 1.0364046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 269.7325, 0.0, 0.0, 6.1224656, 0.0, 0.0, 0.0, 75.50895, 0.0, 0.0, 0.22169031, 0.0, 0.0, 12.318551, 0.108864486, 36.341156, 0.36688185, 1.8767997, 0.017371394, 24.530378, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0032363, 0.0, 123.21602, 0.13125668, 31.868761, 2.407585, 1.6437771, 53.576565, 0.0, 0.27176437, 6.222653, 0.040966704, 0.0, 1.4489282, 0.0, 0.0, 110.43802, 0.529479, 0.0, 0.0, 0.0, 0.0, 5.374315, 0.0, 0.0, 0.45012563, 0.0, 75.09242, 0.66921663, 1.2353969, 31.07067, 0.56182605, 68.40769, 0.0, 0.0, 0.0, 0.7124079, 0.0, 0.12118038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03939579, 0.0, 0.0, 0.0, 20.986664, 0.0, 17.300058, 1.2295967, 0.0, 0.0, 2.7537224, 0.0, 32.833267, 45.19031, 0.0, 3.0264282, 0.0, 0.0, 0.035152506, 0.0, 0.0, 0.0, 2.3425207, 0.08888958, 16.196064, 0.0, 6.785328, 1.1850722, 0.0, 0.0, 0.0, 70.791016, 0.0, 0.0, 0.0, 5.129913, 0.0, 5.792118, 4.3599467, 0.0, 6.5124884, 0.0, 0.0, 0.07363837, 0.0, 0.73143345, 0.0, 0.9558899, 0.0, 0.0, 5.666522, 33.214596, 0.11734279, 0.3348479, 0.0, 84.069466, 0.0, 27.234808, 0.0, 0.07602554, 0.7099444, 123.47734, 0.0, 0.0, 0.0, 0.2215636, 47.00877, 165.7545, 0.24166074, 0.0, 0.0036579012, 2.9211152, 0.0, 0.0, 0.0, 10.726945, 65.77389, 23.238216, 0.023641381, 0.0, 1.6638744, 0.043447427, 0.0, 19.669924, 12.421615, 2.0204983, 28.638422, 0.0, 0.0, 0.0, 0.0, 0.5913406, 109.1534, 0.0, 0.06084949, 0.0, 0.0, 0.0, 2.4693363, 0.0, 27.15438, 0.0, 0.04363573, 0.0, 3.533381, 1.4028493, 0.0, 0.0, 0.40781343, 0.0, 2.1536024, 0.676987, 0.0, 2.4818938, 0.0, 42.12007, 0.0, 0.0, 149.81813, 0.06399564, 0.0, 0.0, 0.0, 0.0, 0.0009024116, 0.0057655894, 0.020700496, 2.3888023, 95.10924, 3.7653408, 0.0, 11.458513, 0.0, 1.6922909, 44.274506, 33.458557, 0.0, 71.206665, 0.0, 100.18938, 0.0, 0.12575771, 75.41345, 0.3749671, 0.075231016, 0.0, 0.0, 0.0, 8.970503, 0.42123613, 22.4711, 40.962143, 0.0, 0.63264203, 0.35034442, 0.0, 0.0, 0.0, 12.629223, 2.3401878, 0.0, 22.583708, 4.985571, 0.0, 0.05274379, 11.392042, 1.3002208, 0.40997228, 0.0, 0.0, 0.0, 9.367957, 0.0, 0.0, 0.0, 1.6897151, 0.39738855, 5.5757575, 0.60818416, 0.0, 0.6812713, 0.07515336, 0.0, 1.5761482, 0.0, 0.0, 1.4711127, 1.2833303, 0.0, 0.0, 0.7987569, 23.158342, 0.0, 0.0, 0.0, 0.7482254, 0.0, 0.24429779, 4.245406, 0.0, 0.0, 4.62562, 8.342168, 0.0, 0.10459729, 0.0, 0.0, 0.0, 7.8545313, 45.140076, 0.0152226165, 0.0, 0.0, 0.0, 0.0, 77.62558, 2.431577, 0.0, 0.309642, 0.0, 0.0, 0.0, 89.83959, 12.964338, 60.68353, 0.0, 0.16329035, 1.064411, 0.0, 0.0, 0.0, 0.0, 0.22813497, 0.0, 0.0, 0.89664286, 0.0, 0.0, 0.0, 19.53016, 0.0, 4.01165, 0.0, 0.0, 3.0999956, 7.28713, 0.0, 0.0, 0.0, 3.6830432, 0.0, 0.0, 0.0, 0.0, 0.017180277, 0.0, 0.0, 0.67087835, 1.1506354, 0.024314139, 0.0, 0.0, 1.4041874, 3.1241207, 0.7114601, 0.0, 20.899488, 1.2688125, 0.0, 127.91036, 0.0, 0.0, 0.0, 210.55827, 0.0, 0.18761374, 0.0, 0.5275985, 79.52666, 8.461221, 23.73751, 0.6675891, 0.0, 110.90443, 0.0, 0.0, 0.0, 0.13931745, 0.0, 0.00048632696, 22.802443, 0.0, 15.280749, 0.0, 1.1912633, 0.40941682, 0.0, 0.0, 0.0022972866, 0.0, 0.0, 0.0, 5.7860622, 0.4681059, 0.0, 0.0, 0.0, 1.3317006, 0.0, 0.0, 0.0, 0.0, 0.0, 8.467453, 0.0, 0.0, 7.5814195, 0.92355555, 0.0, 4.368253, 0.0, 0.038318835, 0.0, 22.066456, 20.40254, 0.0, 7.570792, 0.0, 0.0, 0.0, 0.0, 1.1294273, 0.21088366, 33.048122, 0.0, 0.0, 0.0, 0.23388149, 0.0, 0.0, 14.453618, 1.9253616, 0.0, 0.09477737, 0.6595943, 0.0, 1.7454382, 0.0, 21.271425, 0.9435295, 9.316005, 0.0, 0.219734, 116.67698, 3.8819587, 0.0, 8.753596, 8.691543, 0.0, 0.0, 4.814297, 0.0, 7.270709, 0.18305151, 0.0, 66.55044, 0.021942407, 21.617226, 3.7676902, 0.0, 1.9753994, 0.0, 0.0, 0.0, 15.208043, 11.277027, 54.535984, 1.0089757, 0.0, 3.919946, 0.0, 4.287827, 11.712736, 0.0, 1.2840816, 0.0, 0.8480796, 2.3999286, 8.278281, 0.0, 16.847883, 0.012572731, 5.7048793, 1.0259622, 2.2033389, 0.4939821, 7.9248877, 0.0, 0.0, 3.4923034, 0.0, 0.27282757, 0.0, 0.10733499, 0.59228545, 4.4445024, 0.33406317, 2.0892673, 0.0, 0.17965864, 0.0, 0.0, 4.844674, 0.0, 0.0, 2.4190574, 0.04811455, 3.1914473, 0.0, 8.074985, 0.0, 0.37962037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053532843, 0.0, 0.0, 0.0, 4.857518, 0.0, 12.618132, 21.081562, 0.0, 1.533436, 0.0, 0.036209982, 0.0, 0.0, 3.8610046, 0.0, 0.0, 0.0, 0.0030730236, 10.235592, 0.0, 9.57992, 0.0, 0.6259432, 0.0, 0.0, 0.0, 0.0053179464, 0.0, 0.0, 0.0, 1.5530252, 0.0, 0.5182194, 1.6974177, 19.020554, 0.0, 13.885372, 0.6655475, 0.0, 0.0, 31.199001, 31.922941, 0.0, 0.0, 2.7327864, 0.40058044, 0.40248084, 0.0, 1.6577847, 0.0, 0.1172591, 91.27667, 0.0, 5.551594, 0.0, 59.811584, 0.0, 0.060192972, 44.937416, 15.255993, 14.154394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1952465, 0.0, 16.032003, 0.0, 0.0, 0.032353807, 0.0, 0.0, 1.1972632, 0.0, 0.28585935, 14.472798, 0.80037946, 2.5418186, 0.0, 12.04435, 0.50032604, 10.184913, 0.0, 2.2925045, 1.9051355, 0.3205616, 0.0, 0.0, 0.0, 7.5113583, 77.963165, 0.0, 0.0, 0.0, 7.6531253, 0.62174326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.202184, 0.99731874, 62.78719, 10.632677, 0.0, 18.310144, 0.14916597, 2.9807565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47975734, 0.0, 0.0, 0.0, 0.0, 1.1499646, 0.6054918, 2.024384, 0.0, 48.98641, 25.210205, 1.1134064, 0.3490008, 150.966, 4.863705, 0.29344028, 96.5823, 122.60321, 0.0, 21.09773, 0.0, 0.0, 0.0, 39.857773, 0.0, 0.0, 0.5648203, 0.2460305, 0.0, 0.0, 5.6262574, 0.0, 17.350502, 0.0, 0.0, 0.0, 2.2719078, 0.0, 0.0, 103.127335, 117.93185, 1.2454911, 5.1681685, 0.0, 0.0, 2.9624217, 1.9532355, 2.8395019, 43.226826, 2.7366302, 0.0, 0.0, 2.7450955, 0.0, 4.475464, 52.771503, 2.3652468, 0.0, 0.525813, 0.0, 0.0, 0.0, 6.5751796, 0.0, 0.0, 0.0, 17.15552, 0.0, 0.9200385, 0.11859096, 0.0, 0.0, 0.0, 0.0, 0.0, 1.042665, 0.0, 63.028137, 0.0, 0.04548526, 10.3142605, 0.0, 0.91508895, 1.332363, 50.384148, 0.16300315, 0.0, 0.0, 1.628237, 0.8900274, 0.0, 0.0, 1.9248098, 1.6779913, 0.0, 0.0, 0.0, 31.346712, 0.6240938, 4.0426455, 0.18503737, 0.0, 0.0, 25.785172, 0.5889785, 0.7375401, 1.7475408, 0.0, 3.2015748, 11.846135, 52.5223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.452831, 2.9467924, 0.8268077, 4.3442917, 0.08966873, 6.442192, 0.0, 7.6566463, 0.0, 0.0, 39.900646, 2.1821058, 1.1367242, 0.0, 0.0, 0.06799912, 0.0, 0.0, 0.0, 0.5177063, 0.0, 0.13670081, 0.0, 3.0518994, 6.1008186, 0.0, 12.002399, 0.0, 0.10736929, 0.0, 31.954391, 0.0, 0.0, 1.1812644, 151.86427, 0.71730477, 2.9359725, 0.0, 7.69472, 0.0, 0.0, 0.6723977, 0.0, 8.1566, 38.834118, 0.0053647007, 0.0, 40.955223, 0.0, 4.199361, 0.0, 0.15158688, 0.0, 0.0, 0.0, 2.047764, 0.0, 0.0, 0.0, 12.071684, 0.0, 2.9755368, 0.0, 0.0, 0.0, 0.0, 0.0, 16.964956, 2.9877923, 0.0, 0.0, 0.90281904, 0.0, 1.4582279, 9.51631, 124.98216, 0.0, 4.080925, 2.071208, 0.0, 0.0, 2.8754263, 8.314666, 2.5320332, 64.08687, 0.059279885, 0.50663966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8565705, 2.3912487, 0.0, 26.640446, 2.0282571, 0.0, 0.8799565, 0.0, 0.0, 0.0, 0.0, 81.71057, 0.0, 0.0, 0.053169206, 1.7157512, 0.0, 0.0, 0.0, 1.3361614, 3.3685708, 0.57629985, 2.5170188, 0.0, 3.763896, 0.0, 6.467127, 0.0, 80.691055, 0.0, 0.0, 0.0, 1.2391026, 0.0, 1.6151943, 0.20490265, 0.0, 10.521189, 0.0, 14.398287, 77.43447, 9.736881, 0.0017173886, 0.0, 7.284934, 0.0, 0.0, 0.0, 0.0, 0.5321583, 0.0, 0.0, 2.392973, 0.53486013, 0.553724, 0.0, 0.7584038, 0.5329077, 3.1441169, 0.700107, 3.4015865, 3.792157, 0.0, 0.93413746, 1.4329405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38103387, 0.05637905, 60.74438, 5.3777933, 0.0, 19.067757, 0.0, 0.0, 0.054795552, 1.010205, 0.0, 7.0418677, 2.5448086, 22.473923, 0.0, 54.969692, 18.883318, 0.41807252, 0.0, 0.0, 2.7791739, 33.88747, 0.0, 0.0, 0.03253516, 4.658035, 0.0, 0.0, 145.74263, 0.43858555, 0.0, 0.0, 0.7092746, 7.3854356, 0.0, 1.2096788, 3.3808339, 0.8668394, 1.2848774, 0.0, 0.0, 0.0, 0.15660736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19091849, 0.0, 0.0, 0.0, 0.0, 15.792253, 4.870605, 57.51463, 0.0, 0.32260948, 0.0, 18.970142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15242246, 0.0, 0.0, 17.385086, 0.61144084, 10.00168, 0.0, 3.378056, 2.2974849, 2.797229, 0.0, 0.0, 0.0, 1.447609, 0.0, 0.0, 0.0, 31.90335, 2.2193174, 0.0, 0.63627857, 200.0267, 0.5643282, 20.726189, 0.0, 0.0, 0.13594809, 6.7429056, 2.2784894, 0.0, 0.18971652, 0.012948644, 8.017632, 68.00333, 0.15319331, 0.0, 0.0, 1.0982618, 0.0, 22.146296, 0.0, 9.935697, 10.708428, 0.0, 0.0, 0.0981499, 8.190582, 0.0, 0.112951495, 0.00705666, 1.7007077, 9.671654, 0.0, 0.0, 0.5555818, 0.0, 0.3278002, 0.0, 1.7928178, 0.0, 0.0, 0.0, 0.0, 0.19894736, 127.36043, 0.0, 0.0, 0.0, 0.0, 0.79163724, 8.273449, 0.0, 2.445774, 0.0, 0.58162737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0778881, 0.0, 0.0, 0.0, 0.0, 4.4288034, 4.226249, 0.0, 0.0, 0.0, 154.95259, 0.08900411, 45.942253, 0.0, 0.0, 0.59066504, 0.0021139665, 0.35882556, 0.0, 7.9889846, 0.0, 0.03841804, 17.74986, 4.5987096, 0.0, 9.458815, 0.0, 0.45541883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.430347, 0.0, 0.88882023, 0.45840707, 4.0821586, 0.0, 10.52819, 0.003162949, 0.30964863, 5.0641074, 0.59979117, 0.0, 0.519547, 0.0, 0.037374422, 0.1669852, 0.0, 0.07709403, 0.0, 0.0, 14.503929, 0.02479922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032551635, 0.0, 0.0, 5.123119, 60.628323, 0.0, 11.070545, 0.0958449, 0.0, 65.314926, 4.708387, 0.0, 92.00313, 0.0, 0.0, 1.0349436, 0.35132354, 0.5249126, 2.2235951, 0.0, 0.0, 4.408497, 49.81561, 0.0, 0.0712493, 0.0, 0.0, 0.0, 0.09900091, 0.0, 0.0, 2.7233264, 6.8296447, 0.6633182, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1549153, 0.0, 0.1460943, 0.0, 0.13067198, 0.0, 5.752965, 0.0, 0.0, 0.0, 0.0, 43.943344, 0.054926842, 0.0, 0.0, 0.0, 33.64212, 0.0, 0.17760177, 5.0051427, 26.102333, 4.2807345, 0.7156878, 0.0, 0.0, 0.4048641, 1.1968317, 0.0, 0.0, 0.33657607, 49.38809, 0.0, 0.0045173834, 0.11160154, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4301863, 0.0, 0.0, 0.02279279, 0.22915407, 0.08698569, 0.0, 11.382205, 0.0, 0.0, 0.290932, 0.0, 0.0, 0.0, 0.0, 39.32308, 0.0, 12.317716, 0.0, 0.0, 27.76189, 11.712928, 0.0, 0.0, 337.8891, 0.0, 0.0, 14.315336, 1.3942454, 19.42976, 0.0, 0.98262644, 0.0, 0.0, 0.0, 21.545176, 0.92159986, 8.144549, 0.0, 0.0, 0.51311797, 0.0, 12.711858, 0.0, 0.0, 0.0, 5.6281066, 66.11991, 3.8790307, 0.0, 51.85493, 0.0, 1.4858623, 0.0, 0.62444013, 0.0, 0.018236004, 10.851662, 4.2903647, 4.1921525, 0.0, 3.4483304, 0.0, 0.0, 0.46775466, 0.0, 94.16413, 0.0, 0.0, 0.0, 0.39326492, 0.0, 24.49155, 0.0, 137.87769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7874731, 0.0, 0.0, 0.0, 2.5515933, 0.0, 0.013153211, 58.207764, 2.2128212, 0.0, 0.0, 0.0, 36.191174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.96822435, 2.1399746, 7.402722, 20.802809, 0.0, 277.94058, 0.43858385, 0.65072453, 0.0, 0.0, 1.0564989, 0.0, 0.36995324, 2.3956907, 0.0, 0.0, 0.0, 1.672162, 1.8478684, 0.0255956, 17.190771, 27.527906, 3.0960848, 0.0, 0.0, 0.0, 0.0, 0.18656495, 0.32025176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0458946, 0.0053062695, 0.11122385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06293061, 0.79219306, 8.941636, 0.0, 0.76712924, 0.03851218, 1.2875844, 9.70996, 5.900507, 0.0, 21.348524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.524305, 0.7304612, 0.0, 12.4256115, 0.094000414, 0.0, 1.3065374, 0.0, 0.0, 61.802696, 0.0, 0.0, 0.0, 0.0, 0.0, 91.36044, 0.9732107, 0.0, 0.0, 0.6148568, 0.0, 0.0, 0.0, 0.0, 37.61606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.071771, 0.0, 0.0, 12.635641, 0.0, 2.5275502, 0.51791024, 0.0, 0.0, 0.0, 50.504, 0.0, 1.059601, 0.1686753, 0.0, 2.1954334, 4.7854943, 1.9847487, 0.59697056, 15.309871, 0.0, 1.3772207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.905362, 0.26218063, 5.827226, 0.0, 0.0, 4.237615, 0.21482372, 0.0, 0.0, 0.0, 0.0, 0.0, 19.917395, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6894865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046871636, 0.013217502, 0.0, 18.565794, 0.0, 0.0, 0.0, 0.0, 0.0, 10.612191, 0.9363042, 0.052447323, 0.0, 0.0, 0.0, 0.0, 6.5730524, 3.9820924, 4.4072056, 0.0, 11.210771, 43.142616, 0.0, 0.0, 0.0, 8.725715, 2.0198739, 0.0, 0.0, 0.58094764, 0.7077878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.578346, 0.13645934, 0.0, 1.2164087, 156.14104, 1.4492947, 0.0, 3.5642912, 0.0, 35.920918, 0.06189911, 0.0, 0.0, 6.0829773, 0.0, 0.0, 0.021014735, 0.0, 0.0, 18.64445, 10.703511, 14.326412, 0.0, 1.6345631, 56.26114, 0.0, 3.0539844, 0.0, 0.0, 3.5943515, 5.1135287, 0.0, 0.0, 28.298044, 0.0, 4.5797276, 1.4875143, 24.665354, 0.0, 6.783593, 0.0, 0.34666023, 0.0, 29.073439, 0.0, 0.39097822, 2.6762176, 1.1128907, 5.552288, 33.259087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46617454, 0.0, 0.0, 1.0326152, 0.0, 0.009446492, 0.0, 0.0, 32.79713, 0.0, 6.6433477, 0.006322346, 0.93575716, 7.606293, 0.0, 0.00010531241, 17.634367, 13.819576, 0.0, 0.0, 0.0, 0.0, 69.49507, 2.205782, 7.233307, 9.530484, 2.9032936, 0.0, 0.0, 0.0, 15.506255, 6.294957, 115.05152, 3.8043163, 0.03515276, 0.0, 1.3271661, 0.0, 46.24158, 33.765278, 0.0, 0.46660003, 0.0, 0.0, 0.021769922, 0.0, 0.9750341, 0.31676218, 0.05832129, 56.99453, 12.379944, 88.90928, 11.611988, 0.0638807, 0.9820821, 0.4089489, 0.17266285, 1.6659642, 2.6410959, 0.4541837, 33.242638, 38.137302, 0.0, 1.9122121, 21.415274, 1.4281119, 1.2790287, 32.802624, 0.1820151, 0.28335118, 28.400019, 0.0, 0.0, 0.0, 1.4725089, 0.0, 0.0, 0.5231029, 0.10955312, 0.0, 39.949547, 0.0, 0.0, 5.1129947, 0.0, 52.604633, 0.0, 0.0, 0.2656429, 0.0, 0.015489951, 2.6536846, 0.0, 0.0, 0.0]",35
